sample,arm,rule,ticker,year,n,mean,p05,p10,p25,p50,p75,p90,p95,mean_cost_k0,median_cost_k0,mean_cost_k0.25,median_cost_k0.25,mean_cost_k0.5,median_cost_k0.5,mean_cost_k0.75,median_cost_k0.75,mean_cost_k1,median_cost_k1
full,strip,section 3 and rule 2 floor,ALL,2020,39,0.03652893805082087,0.017226749832091447,0.01798195869364704,0.022796243845778677,0.03384646670441531,0.04288821960599267,0.054170835443370806,0.06653643387959607,0.0,0.0,0.009132234512705218,0.008461616676103827,0.018264469025410436,0.016923233352207655,0.027396703538115654,0.025384850028311482,0.03652893805082087,0.03384646670441531
full,strip,section 3 and rule 2 floor,ALL,2021,39,0.046109166170795884,0.020457531475117308,0.021709389237944465,0.026328875500176256,0.03977840263952607,0.048167207920166405,0.07029497021931547,0.08539146961806386,0.0,0.0,0.011527291542698971,0.009944600659881517,0.023054583085397942,0.019889201319763034,0.03458187462809691,0.029833801979644553,0.046109166170795884,0.03977840263952607
full,strip,section 3 and rule 2 floor,ALL,2022,44,0.05739642805044817,0.018747329202547063,0.020053675358918218,0.030076173939582375,0.04403006748607264,0.06947480089898922,0.1059394820114473,0.11956661207328541,0.0,0.0,0.014349107012612043,0.01100751687151816,0.028698214025224086,0.02201503374303632,0.04304732103783613,0.03302255061455448,0.05739642805044817,0.04403006748607264
full,strip,section 3 and rule 2 floor,ALL,2023,37,0.0559131287077399,0.018673271985957616,0.021897609574613303,0.024295385017628762,0.04083389246770712,0.07243352411748132,0.11871838201977138,0.13555345421824957,0.0,0.0,0.013978282176934975,0.01020847311692678,0.02795656435386995,0.02041694623385356,0.041934846530804926,0.03062541935078034,0.0559131287077399,0.04083389246770712
full,strip,section 3 and rule 2 floor,ALL,2024,46,0.08396339944443387,0.017790638629357612,0.01912974373077411,0.024128721324708703,0.06094735220665362,0.13525529170543785,0.18787659359682735,0.20639520995916044,0.0,0.0,0.020990849861108468,0.015236838051663405,0.041981699722216936,0.03047367610332681,0.0629725495833254,0.045710514154990216,0.08396339944443387,0.06094735220665362
full,strip,section 3 and rule 2 floor,ALL,2025,25,0.11605243934859986,0.01883820938934321,0.024308067161990965,0.03125387462194119,0.036652006810967856,0.1693020715461051,0.32290682885720684,0.3697120571929321,0.0,0.0,0.029013109837149966,0.009163001702741964,0.05802621967429993,0.018326003405483928,0.0870393295114499,0.02748900510822589,0.11605243934859986,0.036652006810967856
full,strip,section 3 and rule 2 floor,ALL,ALL,547,0.052989330736704386,0.01840916826480226,0.0202052199962537,0.027038935661429935,0.03917419349266566,0.06128630864262405,0.09997863667461156,0.13328790026012882,0.0,0.0,0.013247332684176097,0.009793548373166415,0.026494665368352193,0.01958709674633283,0.03974199805252829,0.029380645119499248,0.052989330736704386,0.03917419349266566
full,strip,section 3 and rule 2 floor,GLD,2008,7,0.06838158785603837,0.061826835976028074,0.06236158268344562,0.06398365528557029,0.0649545245253124,0.07296067905383634,0.0764042303100048,0.07747003141476859,0.0,0.0,0.017095396964009593,0.0162386311313281,0.034190793928019186,0.0324772622626562,0.05128619089202878,0.0487158933939843,0.06838158785603837,0.0649545245253124
full,strip,section 3 and rule 2 floor,GLD,2009,12,0.06608240494681546,0.02903768169998386,0.03226262043224602,0.05927520108142641,0.0690363526088302,0.07465857493969712,0.07950271212473108,0.09141491337156686,0.0,0.0,0.016520601236703864,0.01725908815220755,0.03304120247340773,0.0345181763044151,0.049561803710111596,0.05177726445662265,0.06608240494681546,0.0690363526088302
full,strip,section 3 and rule 2 floor,GLD,2010,12,0.03407648258922824,0.01944685871374855,0.020394640717719383,0.025700699481361104,0.031513098337196156,0.0404547870579016,0.04792165727438824,0.055554777110256935,0.0,0.0,0.00851912064730706,0.007878274584299039,0.01703824129461412,0.015756549168598078,0.02555736194192118,0.02363482375289712,0.03407648258922824,0.031513098337196156
full,strip,section 3 and rule 2 floor,GLD,2011,12,0.03725008207015231,0.018431836394213467,0.01866301385617431,0.02027745890541144,0.02485220585412925,0.04729554643466531,0.0651240806098858,0.08387621279461688,0.0,0.0,0.009312520517538078,0.006213051463532312,0.018625041035076156,0.012426102927064624,0.027937561552614232,0.018639154390596935,0.03725008207015231,0.02485220585412925
full,strip,section 3 and rule 2 floor,GLD,2012,12,0.033563523768868765,0.01931066188192417,0.020716471202320823,0.025433512109241985,0.034271046413400855,0.03660988991399903,0.046683150335015584,0.053967466892035305,0.0,0.0,0.008390880942217191,0.008567761603350214,0.016781761884434383,0.017135523206700427,0.025172642826651576,0.02570328481005064,0.033563523768868765,0.034271046413400855
full,strip,section 3 and rule 2 floor,GLD,2013,12,0.02645744264087557,0.015989413117510357,0.018296265647871696,0.0193273018609044,0.025709478752202204,0.031006093087662098,0.040890889841812106,0.04164482750473105,0.0,0.0,0.006614360660218892,0.006427369688050551,0.013228721320437785,0.012854739376101102,0.019843081980656676,0.019282109064151655,0.02645744264087557,0.025709478752202204
full,strip,section 3 and rule 2 floor,GLD,2014,12,0.027366032729323822,0.01869932485386061,0.018916795214328798,0.02112028047943322,0.025939382754973872,0.03320066169471466,0.036680504916130764,0.03887569128347035,0.0,0.0,0.0068415081823309555,0.006484845688743468,0.013683016364661911,0.012969691377486936,0.020524524546992867,0.019454537066230404,0.027366032729323822,0.025939382754973872
full,strip,section 3 and rule 2 floor,GLD,2015,12,0.03666201290319845,0.026144927637032835,0.028475309527944657,0.03128578859470536,0.03690126800619474,0.04090840767894524,0.04662276919981947,0.04911317437450878,0.0,0.0,0.009165503225799612,0.009225317001548685,0.018331006451599224,0.01845063400309737,0.027496509677398834,0.027675951004646055,0.03666201290319845,0.03690126800619474
full,strip,section 3 and rule 2 floor,GLD,2016,12,0.02974921055759924,0.022554235728040547,0.02413821235032072,0.025833037419273223,0.028615619540358357,0.03476568210231065,0.03678493577730317,0.037999236722497394,0.0,0.0,0.00743730263939981,0.007153904885089589,0.01487460527879962,0.014307809770179179,0.02231190791819943,0.02146171465526877,0.02974921055759924,0.028615619540358357
full,strip,section 3 and rule 2 floor,GLD,2017,12,0.029232594293349543,0.022098869712212817,0.023952922868790454,0.027826347422100887,0.03016214724182728,0.03126883331492118,0.03449055377055388,0.03521375132348898,0.0,0.0,0.007308148573337386,0.00754053681045682,0.014616297146674772,0.01508107362091364,0.02192444572001216,0.02262161043137046,0.029232594293349543,0.03016214724182728
full,strip,section 3 and rule 2 floor,GLD,2018,12,0.03536683370261371,0.02929693111313002,0.029838206188414644,0.03249599111480564,0.03533840373663848,0.03854872359681141,0.04039727290933711,0.04103103922567327,0.0,0.0,0.008841708425653428,0.00883460093415962,0.017683416851306855,0.01766920186831924,0.026525125276960285,0.026503802802478858,0.03536683370261371,0.03533840373663848
full,strip,section 3 and rule 2 floor,GLD,2019,12,0.025650635997725824,0.014354811494257807,0.014601113633954953,0.015852391056295097,0.025867103375634436,0.030487944215803253,0.03452250887047175,0.04156721553717008,0.0,0.0,0.006412658999431456,0.006466775843908609,0.012825317998862912,0.012933551687817218,0.019237976998294368,0.019400327531725825,0.025650635997725824,0.025867103375634436
full,strip,section 3 and rule 2 floor,GLD,2020,12,0.02089132881952965,0.01586391691445642,0.016037121002529266,0.017754588828962137,0.018600656018784863,0.02258733449108602,0.0292275479906474,0.02973023322135731,0.0,0.0,0.005222832204882412,0.004650164004696216,0.010445664409764825,0.009300328009392431,0.015668496614647236,0.013950492014088647,0.02089132881952965,0.018600656018784863
full,strip,section 3 and rule 2 floor,GLD,2021,12,0.023662994594076284,0.019728248313633238,0.020140036346742815,0.021612093419739006,0.023083099392400767,0.026299129778989877,0.026932904611613198,0.02770482626199175,0.0,0.0,0.005915748648519071,0.005770774848100192,0.011831497297038142,0.011541549696200384,0.017747245945557214,0.017312324544300574,0.023662994594076284,0.023083099392400767
full,strip,section 3 and rule 2 floor,GLD,2022,12,0.021459881374725463,0.016958849841741265,0.0175991907916706,0.019597579627116436,0.02031195473916569,0.022360420664283863,0.026401041097207888,0.028702525658702585,0.0,0.0,0.005364970343681366,0.005077988684791423,0.010729940687362731,0.010155977369582845,0.016094911031044098,0.015233966054374267,0.021459881374725463,0.02031195473916569
full,strip,section 3 and rule 2 floor,GLD,2023,12,0.023058370612578278,0.01726834238907331,0.018552641371054085,0.02081367595895227,0.02334489432848739,0.02402918540181756,0.028826470164246318,0.03052094596785717,0.0,0.0,0.0057645926531445695,0.005836223582121848,0.011529185306289139,0.011672447164243696,0.01729377795943371,0.017508670746365543,0.023058370612578278,0.02334489432848739
full,strip,section 3 and rule 2 floor,GLD,2024,12,0.02308465720652138,0.01699885866710027,0.017643153610715813,0.019421006234966467,0.02095494760911648,0.024128721324708703,0.03347926973808252,0.035010300538480345,0.0,0.0,0.005771164301630345,0.00523873690227912,0.01154232860326069,0.01047747380455824,0.017313492904891037,0.01571621070683736,0.02308465720652138,0.02095494760911648
full,strip,section 3 and rule 2 floor,GLD,2025,7,0.024578576608184497,0.016396650547966903,0.016938884498441508,0.02060272882474655,0.025454776079349224,0.029140755654507834,0.03093322644442686,0.031093550533184026,0.0,0.0,0.006144644152046124,0.006363694019837306,0.012289288304092249,0.012727388039674612,0.018433932456138374,0.01909108205951192,0.024578576608184497,0.025454776079349224
full,strip,section 3 and rule 2 floor,GLD,ALL,206,0.03191308260648419,0.01659242706151444,0.01844284011065119,0.020831776685967793,0.027554131579146386,0.03567132169732114,0.05488885606804049,0.06879081024027398,0.0,0.0,0.007978270651621048,0.0068885328947865965,0.015956541303242096,0.013777065789573193,0.023934811954863144,0.02066559868435979,0.03191308260648419,0.027554131579146386
full,strip,section 3 and rule 2 floor,SLV,2010,2,0.026000197502658695,0.023473986375183085,0.023754676500458153,0.024596746876283354,0.026000197502658695,0.027403648129034036,0.028245718504859237,0.028526408630134305,0.0,0.0,0.006500049375664674,0.006500049375664674,0.013000098751329348,0.013000098751329348,0.01950014812699402,0.01950014812699402,0.026000197502658695,0.026000197502658695
full,strip,section 3 and rule 2 floor,SLV,2011,12,0.025422655106136168,0.013167971908096767,0.01397244383316786,0.019687609579961563,0.02456519686710562,0.03075261787828866,0.035981469414639346,0.03889487152756194,0.0,0.0,0.006355663776534042,0.006141299216776405,0.012711327553068084,0.01228259843355281,0.019066991329602125,0.018423897650329216,0.025422655106136168,0.02456519686710562
full,strip,section 3 and rule 2 floor,SLV,2012,12,0.04444928645294163,0.03259271166070399,0.034115153035645183,0.035335350159352595,0.04391044246708729,0.04893589492617439,0.05881942702250405,0.06205022131559921,0.0,0.0,0.011112321613235408,0.010977610616771823,0.022224643226470817,0.021955221233543647,0.033336964839706225,0.03293283185031547,0.04444928645294163,0.04391044246708729
full,strip,section 3 and rule 2 floor,SLV,2013,9,0.04403130008664679,0.03525469796241116,0.03630435824823715,0.039811234895601615,0.04357434506414258,0.045565288941834065,0.05045650625465008,0.056602622066224455,0.0,0.0,0.011007825021661697,0.010893586266035645,0.022015650043323395,0.02178717253207129,0.03302347506498509,0.03268075879810693,0.04403130008664679,0.04357434506414258
full,strip,section 3 and rule 2 floor,SLV,2014,9,0.05715803022393008,0.04370188071914589,0.04682786142160545,0.05114198844474665,0.06128052801663755,0.06154074082950945,0.06488790587232965,0.06670014980756579,0.0,0.0,0.01428950755598252,0.015320132004159388,0.02857901511196504,0.030640264008318777,0.042868522667947564,0.045960396012478165,0.05715803022393008,0.06128052801663755
full,strip,section 3 and rule 2 floor,SLV,2015,4,0.051270703044707135,0.05004910911920551,0.05022587605588834,0.050756176865936815,0.05109176802870627,0.05160629420747659,0.05245867804632663,0.05274280599260998,0.0,0.0,0.012817675761176784,0.012772942007176567,0.025635351522353567,0.025545884014353135,0.03845302728353035,0.0383188260215297,0.051270703044707135,0.05109176802870627
full,strip,section 3 and rule 2 floor,SLV,2016,2,0.044855227373755455,0.0421896741070592,0.04248584669224767,0.04337436444781309,0.044855227373755455,0.04633609029969781,0.04722460805526323,0.047520780640451704,0.0,0.0,0.011213806843438864,0.011213806843438864,0.022427613686877727,0.022427613686877727,0.03364142053031659,0.03364142053031659,0.044855227373755455,0.044855227373755455
full,strip,section 3 and rule 2 floor,SLV,2019,1,0.041527994677981406,0.041527994677981406,0.041527994677981406,0.041527994677981406,0.041527994677981406,0.041527994677981406,0.041527994677981406,0.041527994677981406,0.0,0.0,0.010381998669495351,0.010381998669495351,0.020763997338990703,0.020763997338990703,0.031145996008486054,0.031145996008486054,0.041527994677981406,0.041527994677981406
full,strip,section 3 and rule 2 floor,SLV,2020,10,0.039218737077481754,0.0269603997111389,0.027768867953254443,0.031136828737518173,0.04004147630293113,0.0434212415520574,0.05317277066237305,0.053671488288943456,0.0,0.0,0.009804684269370438,0.010010369075732783,0.019609368538740877,0.020020738151465566,0.029414052808111317,0.03003110722719835,0.039218737077481754,0.04004147630293113
full,strip,section 3 and rule 2 floor,SLV,2021,12,0.03985679279737434,0.02489284897735815,0.02861205392068414,0.03657221243112251,0.043826152180178074,0.04547452827228313,0.04621774432586152,0.047980100210429664,0.0,0.0,0.009964198199343586,0.010956538045044519,0.01992839639868717,0.021913076090089037,0.02989259459803076,0.032869614135133556,0.03985679279737434,0.043826152180178074
full,strip,section 3 and rule 2 floor,SLV,2022,12,0.04250214449706594,0.03564507340571027,0.03675068901070422,0.038925973217442,0.04215433084647601,0.04450641304740655,0.04687942022934663,0.05084887661455521,0.0,0.0,0.010625536124266486,0.010538582711619003,0.02125107224853297,0.021077165423238006,0.03187660837279946,0.03161574813485701,0.04250214449706594,0.04215433084647601
full,strip,section 3 and rule 2 floor,SLV,2023,12,0.040975326123538686,0.037166755074742694,0.038880177881250554,0.0400885182747102,0.04076522915870476,0.04290455185787378,0.04369884063131009,0.04393212916124118,0.0,0.0,0.010243831530884671,0.01019130728967619,0.020487663061769343,0.02038261457935238,0.030731494592654014,0.03057392186902857,0.040975326123538686,0.04076522915870476
full,strip,section 3 and rule 2 floor,SLV,2024,11,0.03149625542203945,0.01804283199370154,0.01854048572335077,0.024998139102752392,0.028748326838328484,0.03654303133293595,0.04629574208074202,0.048550463574747564,0.0,0.0,0.007874063855509863,0.007187081709582121,0.015748127711019726,0.014374163419164242,0.023622191566529588,0.021561245128746364,0.03149625542203945,0.028748326838328484
full,strip,section 3 and rule 2 floor,SLV,2025,7,0.03597431391469296,0.03269717576922413,0.03293565884586019,0.0339278348855582,0.034930652797893744,0.035824059349785574,0.03996202946325325,0.042444546452467286,0.0,0.0,0.00899357847867324,0.008732663199473436,0.01798715695734648,0.017465326398946872,0.02698073543601972,0.026197989598420308,0.03597431391469296,0.034930652797893744
full,strip,section 3 and rule 2 floor,SLV,ALL,115,0.04006927362564882,0.020469372450615718,0.02522301406485259,0.03414573207978226,0.0406965658497024,0.046022807685252715,0.05352144206441216,0.06132122754953779,0.0,0.0,0.010017318406412205,0.0101741414624256,0.02003463681282441,0.0203482829248512,0.030051955219236613,0.0305224243872768,0.04006927362564882,0.0406965658497024
